game_id,period,period_long,time,team_id,team_abbrev,player_id,player,jersey,position,infraction,minutes,is_power_play,is_bench,served_by_id,served_by,ref1,ref2,linesman1,linesman2
1027784,1,1st,5:42,437,HSK,7028,Mitch McLain,75,F,Holding,2.00,1,0,7028,Mitch McLain,Graedy Hamilton,David Elford,,
1027784,1,1st,17:54,440,ABB,5882,Joseph LaBate,14,C,Delay of game,2.00,1,0,5882,Joseph LaBate,Graedy Hamilton,David Elford,,
1027784,2,2nd,0:29,437,HSK,9279,Joe Fleming,50,F,Slashing,2.00,1,0,9279,Joe Fleming,Graedy Hamilton,David Elford,,
1027784,3,3rd,0:32,437,HSK,7267,Dylan Coghlan,52,D,High-sticking,2.00,1,0,7267,Dylan Coghlan,Graedy Hamilton,David Elford,,
1027784,3,3rd,10:53,437,HSK,7926,Jeremy Davies,84,D,Slashing,2.00,1,0,7926,Jeremy Davies,Graedy Hamilton,David Elford,,
1027784,3,3rd,11:41,437,HSK,9272,Ben Hemmerling,63,F,Tripping,2.00,1,0,9272,Ben Hemmerling,Graedy Hamilton,David Elford,,
