game_id,period,period_long,time,team_id,team_abbrev,player_id,player,jersey,position,infraction,minutes,is_power_play,is_bench,served_by_id,served_by,ref1,ref2,linesman1,linesman2
1028173,1,1st,5:30,327,MIL,5671,Daniel Carr,43,LW,High-sticking,2.00,1,0,5671,Daniel Carr,Sydney Harris,Stephen Hiff,,
1028173,1,1st,6:52,327,MIL,8825,Kyle Marino,36,RW,Delay of game,2.00,1,0,8825,Kyle Marino,Sydney Harris,Stephen Hiff,,
1028173,1,1st,7:49,327,MIL,5489,Jordan Oesterle,82,D,Tripping,2.00,1,0,5489,Jordan Oesterle,Sydney Harris,Stephen Hiff,,
1028173,1,1st,16:41,330,CHI,7089,Cal Foote,52,D,Tripping,2.00,1,0,7089,Cal Foote,Sydney Harris,Stephen Hiff,,
1028173,1,1st,18:04,330,CHI,10469,Justin Robidas,93,C,Tripping,2.00,1,0,10469,Justin Robidas,Sydney Harris,Stephen Hiff,,
1028173,2,2nd,1:02,330,CHI,10468,Bradly Nadeau,82,LW,High-sticking,2.00,1,0,10468,Bradly Nadeau,Sydney Harris,Stephen Hiff,,
1028173,2,2nd,6:25,330,CHI,0,None None,0,,Too many men - Bench minor,2.00,1,1,9090,Noel Gunler,Sydney Harris,Stephen Hiff,,
1028173,2,2nd,9:37,327,MIL,8825,Kyle Marino,36,RW,Fighting,5.00,0,0,8825,Kyle Marino,Sydney Harris,Stephen Hiff,,
1028173,2,2nd,9:37,330,CHI,6937,Yanick Turcotte,20,LW,Fighting,5.00,0,0,6937,Yanick Turcotte,Sydney Harris,Stephen Hiff,,
1028173,2,2nd,10:20,327,MIL,9874,Zach L’Heureux,68,LW,Cross-checking,2.00,1,0,9874,Zach L’Heureux,Sydney Harris,Stephen Hiff,,
1028173,2,2nd,10:20,327,MIL,10832,Oasiz Wiesblatt,88,C,Roughing,2.00,0,0,10832,Oasiz Wiesblatt,Sydney Harris,Stephen Hiff,,
1028173,2,2nd,10:20,330,CHI,10882,Ivan Ryabkin,27,C,Roughing,2.00,0,0,10882,Ivan Ryabkin,Sydney Harris,Stephen Hiff,,
1028173,2,2nd,15:22,330,CHI,7089,Cal Foote,52,D,Roughing,2.00,1,0,7089,Cal Foote,Sydney Harris,Stephen Hiff,,
1028173,3,3rd,2:41,330,CHI,10462,Felix Unger Sörum,14,RW,Holding,2.00,1,0,10462,Felix Unger Sörum,Sydney Harris,Stephen Hiff,,
1028173,3,3rd,10:00,330,CHI,10466,Gleb Trikozov,98,RW,Tripping,2.00,1,0,10466,Gleb Trikozov,Sydney Harris,Stephen Hiff,,
