game_id,period,period_long,time,team_id,team_abbrev,player_id,player,jersey,position,infraction,minutes,is_power_play,is_bench,served_by_id,served_by,ref1,ref2,linesman1,linesman2
1028350,1,1st,6:54,437,HSK,9272,Ben Hemmerling,63,F,High-sticking,2.00,1,0,9272,Ben Hemmerling,Liam Maaskant,Mike Campbell,,
1028350,1,1st,10:19,437,HSK,10280,Tuomas Uronen,37,F,Tripping,2.00,1,0,10280,Tuomas Uronen,Liam Maaskant,Mike Campbell,,
1028350,1,1st,16:57,437,HSK,9279,Joe Fleming,50,F,Roughing,2.00,0,0,9279,Joe Fleming,Liam Maaskant,Mike Campbell,,
1028350,1,1st,16:57,419,COL,8929,Tristen Nielsen,57,F,Slashing,2.00,1,0,10545,Cooper Gay,Liam Maaskant,Mike Campbell,,
1028350,1,1st,16:57,419,COL,8929,Tristen Nielsen,57,F,Roughing,2.00,0,0,8929,Tristen Nielsen,Liam Maaskant,Mike Campbell,,
1028350,2,2nd,0:56,419,COL,10561,Taylor Makar,16,F,Holding,2.00,1,0,10561,Taylor Makar,Liam Maaskant,Mike Campbell,,
1028350,2,2nd,12:23,419,COL,10129,Saige Weinstein,24,D,Cross-checking,2.00,1,0,10129,Saige Weinstein,Liam Maaskant,Mike Campbell,,
1028350,2,2nd,20:00,437,HSK,10131,Mathieu Cataford,8,F,Roughing,2.00,0,0,10131,Mathieu Cataford,Liam Maaskant,Mike Campbell,,
1028350,2,2nd,20:00,419,COL,10249,Chase Bradley,38,F,Roughing,2.00,0,0,10249,Chase Bradley,Liam Maaskant,Mike Campbell,,
1028350,3,3rd,3:44,437,HSK,9279,Joe Fleming,50,F,Slashing,2.00,1,0,9279,Joe Fleming,Liam Maaskant,Mike Campbell,,
1028350,3,3rd,3:44,437,HSK,7028,Mitch McLain,75,F,Roughing,2.00,0,0,7028,Mitch McLain,Liam Maaskant,Mike Campbell,,
1028350,3,3rd,3:44,419,COL,10654,Alex Gagne,45,D,Roughing,2.00,0,0,10654,Alex Gagne,Liam Maaskant,Mike Campbell,,
1028350,3,3rd,6:42,419,COL,9571,Ronnie Attard,3,D,Hooking,2.00,1,0,9571,Ronnie Attard,Liam Maaskant,Mike Campbell,,
