game_id,period,period_long,time,team_id,team_abbrev,player_id,player,jersey,position,infraction,minutes,is_power_play,is_bench,served_by_id,served_by,ref1,ref2,linesman1,linesman2
1028294,1,1st,14:06,327,MIL,6403,Andreas Englund,8,D,Fighting,5.00,0,0,6403,Andreas Englund,Shaun Davis,Jordan Deckard,,
1028294,1,1st,14:06,321,MB,9555,Tyrel Bauer,2,D,Fighting,5.00,0,0,9555,Tyrel Bauer,Shaun Davis,Jordan Deckard,,
1028294,1,1st,19:49,327,MIL,5671,Daniel Carr,43,LW,Roughing,2.00,0,0,5671,Daniel Carr,Shaun Davis,Jordan Deckard,,
1028294,1,1st,19:49,321,MB,8424,Isaak Phillips,3,D,Roughing,2.00,0,0,8424,Isaak Phillips,Shaun Davis,Jordan Deckard,,
1028294,2,2nd,4:52,321,MB,8706,Walker Duehr,7,RW,Interference,2.00,1,0,8706,Walker Duehr,Shaun Davis,Jordan Deckard,,
1028294,2,2nd,9:57,327,MIL,10609,Cole O’Hara,77,RW,Slashing,2.00,1,0,10609,Cole O’Hara,Shaun Davis,Jordan Deckard,,
1028294,2,2nd,16:31,321,MB,8706,Walker Duehr,7,RW,Tripping,2.00,1,0,8706,Walker Duehr,Shaun Davis,Jordan Deckard,,
1028294,2,2nd,18:10,327,MIL,7121,Isaac Ratcliffe,15,LW,Holding,2.00,1,0,7121,Isaac Ratcliffe,Shaun Davis,Jordan Deckard,,
1028294,3,3rd,0:48,321,MB,10448,Elias Salomonsson,44,D,Tripping,2.00,1,0,10448,Elias Salomonsson,Shaun Davis,Jordan Deckard,,
1028294,3,3rd,6:29,321,MB,9555,Tyrel Bauer,2,D,Misconduct,10.00,0,0,9555,Tyrel Bauer,Shaun Davis,Jordan Deckard,,
1028294,3,3rd,6:29,321,MB,9555,Tyrel Bauer,2,D,Roughing,2.00,1,0,7680,Samuel Fagemo,Shaun Davis,Jordan Deckard,,
1028294,3,3rd,6:29,327,MIL,6403,Andreas Englund,8,D,Roughing,2.00,0,0,6403,Andreas Englund,Shaun Davis,Jordan Deckard,,
1028294,3,3rd,6:29,321,MB,7113,Mason Shaw,18,RW,Roughing,2.00,0,0,7113,Mason Shaw,Shaun Davis,Jordan Deckard,,
1028294,3,3rd,6:29,327,MIL,10832,Oasiz Wiesblatt,88,C,Roughing,2.00,0,0,10832,Oasiz Wiesblatt,Shaun Davis,Jordan Deckard,,
1028294,3,3rd,6:29,321,MB,5929,Ashton Sautner,6,D,Roughing,2.00,0,0,5929,Ashton Sautner,Shaun Davis,Jordan Deckard,,
1028294,3,3rd,13:39,321,MB,9656,Parker Ford,25,RW,Slashing,2.00,1,0,9656,Parker Ford,Shaun Davis,Jordan Deckard,,
1028294,3,3rd,13:39,321,MB,9656,Parker Ford,25,RW,Unsportsmanlike conduct,2.00,1,0,9656,Parker Ford,Shaun Davis,Jordan Deckard,,
