game_id,period,period_long,time,team_id,team_abbrev,player_id,player,jersey,position,infraction,minutes,is_power_play,is_bench,served_by_id,served_by,ref1,ref2,linesman1,linesman2
1028599,1,1st,2:21,307,HFD,6381,Travis Dermott,8,D,Holding,2.00,1,0,6381,Travis Dermott,Morgan MacPhee,Luke Stork,,
1028599,1,1st,6:32,313,LV,9378,Jacob Gaucher,56,F,Delay of game - Faceoff violation (batting puck with hand),2.00,1,0,9378,Jacob Gaucher,Morgan MacPhee,Luke Stork,,
1028599,2,2nd,12:35,313,LV,10717,Devin Kaplan,12,F,Roughing,2.00,1,0,10717,Devin Kaplan,Morgan MacPhee,Luke Stork,,
1028599,2,2nd,18:23,313,LV,9484,Adam Ginning,37,D,Holding,2.00,1,0,9484,Adam Ginning,Morgan MacPhee,Luke Stork,,
1028599,2,2nd,18:56,307,HFD,9642,Brett Berard,9,F,Hooking,2.00,1,0,9642,Brett Berard,Morgan MacPhee,Luke Stork,,
1028599,2,2nd,20:00,307,HFD,4957,Derrick Pouliot,51,D,Roughing,2.00,0,0,4957,Derrick Pouliot,Morgan MacPhee,Luke Stork,,
1028599,2,2nd,20:00,313,LV,6342,Anthony Richard,90,LW,Unsportsmanlike conduct,2.00,0,0,6342,Anthony Richard,Morgan MacPhee,Luke Stork,,
1028599,3,3rd,3:00,313,LV,9825,Alexis Gendron,72,F,Tripping,2.00,1,0,9825,Alexis Gendron,Morgan MacPhee,Luke Stork,,
1028599,3,3rd,8:03,307,HFD,4957,Derrick Pouliot,51,D,Hooking,2.00,1,0,4957,Derrick Pouliot,Morgan MacPhee,Luke Stork,,
1028599,3,3rd,16:33,307,HFD,8622,Connor Mackey,14,D,High-sticking,2.00,1,0,8622,Connor Mackey,Morgan MacPhee,Luke Stork,,
1028599,OT,OT,5:00,313,LV,10717,Devin Kaplan,12,F,Misconduct - Abuse of officials,10.00,0,0,10717,Devin Kaplan,Morgan MacPhee,Luke Stork,,
