game_id,period,period_long,time,team_id,team_abbrev,player_id,player,jersey,position,infraction,minutes,is_power_play,is_bench,served_by_id,served_by,ref1,ref2,linesman1,linesman2
1028546,1,1st,1:59,313,LV,9378,Jacob Gaucher,56,F,Holding,2.00,1,0,9378,Jacob Gaucher,Mike Dietrich,Hayden Verbeek,,
1028546,1,1st,9:37,319,HER,7584,Matt Strome,45,C,Delay of game,2.00,1,0,7584,Matt Strome,Mike Dietrich,Hayden Verbeek,,
1028546,2,2nd,8:29,319,HER,9698,Grant Cruikshank,19,C,Fighting,5.00,0,0,9698,Grant Cruikshank,Mike Dietrich,Hayden Verbeek,,
1028546,2,2nd,8:29,313,LV,10717,Devin Kaplan,12,F,Fighting,5.00,0,0,10717,Devin Kaplan,Mike Dietrich,Hayden Verbeek,,
1028546,2,2nd,8:29,313,LV,10717,Devin Kaplan,12,F,Illegal check to the head,2.00,1,0,7132,Cooper Marody,Mike Dietrich,Hayden Verbeek,,
1028546,2,2nd,13:36,319,HER,9103,Clay Stevenson,31,G,Slashing,2.00,1,0,10174,Andrew Cristall,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,2:54,313,LV,4334,Garrett Wilson,17,LW,Fighting,5.00,0,0,4334,Garrett Wilson,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,2:54,319,HER,4604,Dalton Smith,37,LW,Fighting,5.00,0,0,4604,Dalton Smith,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,4:09,319,HER,10644,Ilya Protas,40,C,Roughing,2.00,0,0,10644,Ilya Protas,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,4:09,313,LV,9378,Jacob Gaucher,56,F,Tripping,2.00,0,0,9378,Jacob Gaucher,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,4:09,313,LV,10633,Alex Bump,21,F,Roughing,2.00,1,0,10633,Alex Bump,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,5:43,319,HER,8598,Graeme Clarke,92,RW,Interference,2.00,1,0,8598,Graeme Clarke,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,16:19,313,LV,6872,Lane Pederson,25,C,Slashing,2.00,0,0,7132,Cooper Marody,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,16:19,319,HER,7921,Brett Leason,23,RW,Slashing,2.00,0,0,9734,Alex Suzdalev,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,16:19,319,HER,7921,Brett Leason,23,RW,Misconduct - Unsportsmanlike conduct,10.00,0,0,7921,Brett Leason,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,16:19,313,LV,6872,Lane Pederson,25,C,Misconduct - Unsportsmanlike conduct,10.00,0,0,6872,Lane Pederson,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,19:54,313,LV,10046,Hunter McDonald,19,D,Roughing,2.00,0,0,10046,Hunter McDonald,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,19:54,313,LV,10046,Hunter McDonald,19,D,Fighting,5.00,0,0,10046,Hunter McDonald,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,19:54,319,HER,9698,Grant Cruikshank,19,C,Misconduct - Unsportsmanlike conduct,10.00,0,0,9698,Grant Cruikshank,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,19:54,319,HER,4604,Dalton Smith,37,LW,Game misconduct - Third major/second fight,10.00,0,0,4604,Dalton Smith,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,19:54,319,HER,4604,Dalton Smith,37,LW,Fighting,5.00,0,0,4604,Dalton Smith,Mike Dietrich,Hayden Verbeek,,
1028546,3,3rd,19:54,319,HER,4604,Dalton Smith,37,LW,Roughing,2.00,0,0,4604,Dalton Smith,Mike Dietrich,Hayden Verbeek,,
