game_id,period,period_long,time,team_id,team_abbrev,player_id,player,jersey,position,infraction,minutes,is_power_play,is_bench,served_by_id,served_by,ref1,ref2,linesman1,linesman2
1028920,1,1st,1:07,313,LV,11066,Jack Berglund,16,C,Hooking,2.00,1,0,11066,Jack Berglund,Stephen Hiff,Bobby Jo Love,,
1028920,1,1st,8:15,384,CLT,10507,Colton Huard,12,D,Tripping,2.00,1,0,10507,Colton Huard,Stephen Hiff,Bobby Jo Love,,
1028920,1,1st,13:07,384,CLT,9990,Wilmer Skoog,25,F,Tripping,2.00,1,0,9990,Wilmer Skoog,Stephen Hiff,Bobby Jo Love,,
1028920,1,1st,14:41,313,LV,0,None None,0,,Too many men - Bench minor,2.00,1,1,10300,Sawyer Boulton,Stephen Hiff,Bobby Jo Love,,
1028920,2,2nd,6:59,313,LV,10349,Jackson Edward,44,D,Tripping,2.00,1,0,10349,Jackson Edward,Stephen Hiff,Bobby Jo Love,,
1028920,2,2nd,7:37,384,CLT,9220,Nate Smith,15,C,Slashing,2.00,1,0,9220,Nate Smith,Stephen Hiff,Bobby Jo Love,,
1028920,2,2nd,17:03,384,CLT,0,None None,0,,Too many men - Bench minor,2.00,1,1,10087,Gracyn Sawchyn,Stephen Hiff,Bobby Jo Love,,
1028920,2,2nd,17:51,313,LV,11015,Riley Thompson,18,C,Double minor - High-sticking,4.00,1,0,11015,Riley Thompson,Stephen Hiff,Bobby Jo Love,,
1028920,3,3rd,2:50,384,CLT,9914,Robert Mastrosimone,7,LW,Tripping,2.00,1,0,9914,Robert Mastrosimone,Stephen Hiff,Bobby Jo Love,,
1028920,3,3rd,3:55,313,LV,11066,Jack Berglund,16,C,Roughing,2.00,0,0,11066,Jack Berglund,Stephen Hiff,Bobby Jo Love,,
1028920,3,3rd,3:55,384,CLT,7106,Jack Studnicka,23,F,Roughing,2.00,0,0,7106,Jack Studnicka,Stephen Hiff,Bobby Jo Love,,
1028920,3,3rd,5:44,313,LV,8805,Helge Grans,3,D,Slashing,2.00,1,0,8805,Helge Grans,Stephen Hiff,Bobby Jo Love,,
1028920,3,3rd,6:00,313,LV,10046,Hunter McDonald,19,D,Roughing,2.00,1,0,10046,Hunter McDonald,Stephen Hiff,Bobby Jo Love,,
1028920,3,3rd,6:39,384,CLT,9990,Wilmer Skoog,25,F,High-sticking,2.00,1,0,9990,Wilmer Skoog,Stephen Hiff,Bobby Jo Love,,
1028920,3,3rd,6:39,384,CLT,9990,Wilmer Skoog,25,F,Unsportsmanlike conduct,2.00,1,0,9990,Wilmer Skoog,Stephen Hiff,Bobby Jo Love,,
1028920,3,3rd,15:05,313,LV,10300,Sawyer Boulton,36,F,Roughing,2.00,1,0,10976,Noah Powell,Stephen Hiff,Bobby Jo Love,,
1028920,3,3rd,15:05,313,LV,10300,Sawyer Boulton,36,F,Misconduct,10.00,0,0,10300,Sawyer Boulton,Stephen Hiff,Bobby Jo Love,,
1028920,3,3rd,19:45,313,LV,9768,Tucker Robertson,22,F,Misconduct,10.00,0,0,9768,Tucker Robertson,Stephen Hiff,Bobby Jo Love,,
