game_id,period,period_long,time,team_id,team_abbrev,player_id,player,jersey,position,infraction,minutes,is_power_play,is_bench,served_by_id,served_by,ref1,ref2,linesman1,linesman2
1028834,1,1st,7:07,324,SYR,10148,Dylan Duke,25,LW,High-sticking,2.00,1,0,10148,Dylan Duke,Alex Gagné,Rob Hennessey,,
1028834,1,1st,12:22,411,SPR,5039,Kale Kessy,13,LW,Fighting,5.00,0,0,5039,Kale Kessy,Alex Gagné,Rob Hennessey,,
1028834,1,1st,12:22,324,SYR,4666,Jarred Tinordi,28,D,Fighting,5.00,0,0,4666,Jarred Tinordi,Alex Gagné,Rob Hennessey,,
1028834,1,1st,12:37,324,SYR,10566,Lucas Mercuri,11,C,Tripping,2.00,1,0,10566,Lucas Mercuri,Alex Gagné,Rob Hennessey,,
1028834,2,2nd,9:42,411,SPR,9737,Michael Buchinger,9,D,Holding the stick,2.00,1,0,9737,Michael Buchinger,Alex Gagné,Rob Hennessey,,
1028834,2,2nd,9:42,411,SPR,4622,Chris Wagner,88,C,High-sticking,2.00,1,0,4622,Chris Wagner,Alex Gagné,Rob Hennessey,,
1028834,2,2nd,10:24,411,SPR,6917,Calle Rosén,43,D,Delay of game,2.00,1,0,6917,Calle Rosén,Alex Gagné,Rob Hennessey,,
1028834,2,2nd,11:29,324,SYR,10148,Dylan Duke,25,LW,Tripping,2.00,0,0,10148,Dylan Duke,Alex Gagné,Rob Hennessey,,
1028834,2,2nd,13:58,411,SPR,9114,Thomas Bordeleau,12,F,Holding,2.00,1,0,9114,Thomas Bordeleau,Alex Gagné,Rob Hennessey,,
1028834,2,2nd,17:31,324,SYR,9754,Tristan Allard,14,RW,High-sticking,2.00,1,0,9754,Tristan Allard,Alex Gagné,Rob Hennessey,,
1028834,2,2nd,18:07,324,SYR,9202,Conor Geekie,94,C,High-sticking,2.00,1,0,9202,Conor Geekie,Alex Gagné,Rob Hennessey,,
1028834,2,2nd,19:57,324,SYR,10566,Lucas Mercuri,11,C,Roughing,2.00,0,0,10566,Lucas Mercuri,Alex Gagné,Rob Hennessey,,
1028834,2,2nd,19:57,324,SYR,8884,Matteo Pietroniro,75,D,Cross-checking,2.00,1,0,8884,Matteo Pietroniro,Alex Gagné,Rob Hennessey,,
1028834,2,2nd,19:57,411,SPR,7682,Akil Thomas,16,F,Roughing,2.00,0,0,7682,Akil Thomas,Alex Gagné,Rob Hennessey,,
1028834,3,3rd,2:24,324,SYR,9901,Gabriel Szturc,95,LW,High-sticking,2.00,1,0,9901,Gabriel Szturc,Alex Gagné,Rob Hennessey,,
